,Date,Day,Buy Price,Qty,Investment Amount
137,01-06-20,0,104.419998,47,4907.739906000001
138,01-07-20,2,111.040001,45,4996.800045
139,03-08-20,0,116.169998,43,4995.309914
140,01-09-20,1,122.150002,40,4886.00008
141,01-10-20,3,121.610001,41,4986.010041
142,02-11-20,0,124.370003,40,4974.80012
143,01-12-20,1,139.789993,35,4892.649755
144,01-01-21,4,149.570007,33,4935.810231
145,01-02-21,0,152.520004,32,4880.640128
146,01-03-21,0,158.009995,31,4898.309845
147,01-04-21,3,158.699997,31,4919.699907
148,03-05-21,0,156.970001,31,4866.070031
149,01-06-21,1,166.880005,29,4839.520145
150,01-07-21,3,168.919998,29,4898.679942
151,02-08-21,0,171.0,29,4959.0
152,01-09-21,2,184.309998,27,4976.369946
153,01-10-21,4,189.220001,26,4919.720026
154,01-11-21,0,193.839996,25,4845.999900000001
155,01-12-21,2,185.720001,26,4828.720026
156,03-01-22,0,190.720001,26,4958.720026
